tx_id,acc_id,date,amount,type,from_acc
412861,55966,2008-01-02 04:51:34,155.44000244140625,W,59540
412862,9339,2008-01-02 04:51:37,467.75,W,76577
412863,95632,2008-01-02 04:51:46,267.69000244140625,W,81631
412864,113871,2008-01-02 04:51:52,284.29998779296875,W,143847
412865,70683,2008-01-02 04:52:38,113.30999755859375,W,17124
412866,59099,2008-01-02 04:53:12,705.6099853515625,W,177371
412867,31839,2008-01-02 04:53:22,816.6500244140625,W,175181
412868,95071,2008-01-02 04:53:33,613.3800048828125,W,92566
412869,104837,2008-01-02 04:53:50,233.07000732421875,W,15634
412870,41170,2008-01-02 04:54:11,776.58001708984375,W,41104
412871,35570,2008-01-02 04:54:20,863.53997802734375,W,58649
412872,51600,2008-01-02 04:54:28,566.8800048828125,W,12645
412873,77720,2008-01-02 04:54:36,501.91000366210937,W,48580
412874,84290,2008-01-02 04:55:06,849.07000732421875,W,75932
412875,37888,2008-01-02 04:55:23,296.26998901367187,W,109348
412876,94082,2008-01-02 04:55:30,174.16999816894531,W,5409
412877,136278,2008-01-02 04:55:31,306.04000854492187,W,14
412878,38557,2008-01-02 04:55:57,896.6099853515625,W,187723
412879,82572,2008-01-02 04:56:28,698.219970703125,W,78442
412880,83212,2008-01-02 04:56:55,247.22999572753906,W,2872
412881,11133,2008-01-02 04:57:35,622.510009765625,W,146669
412882,99620,2008-01-02 04:57:44,428.95001220703125,W,68062
412883,52046,2008-01-02 04:57:48,907.42999267578125,W,39253
412884,1555,2008-01-02 04:57:58,599.55999755859375,W,176639
412885,129414,2008-01-02 04:58:07,765.16998291015625,W,103362
412886,43622,2008-01-02 04:58:07,795.8800048828125,W,138165
412887,112024,2008-01-02 04:59:10,718.510009765625,W,28654
412888,45745,2008-01-02 04:59:48,103.62000274658203,W,5657
412889,23686,2008-01-02 04:59:48,907.67999267578125,W,102303
412890,99079,2008-01-02 05:00:08,444.67001342773437,W,164765
412891,49837,2008-01-02 05:00:10,538.82000732421875,W,78948
412892,130140,2008-01-02 05:00:27,555.55999755859375,W,194631
412893,98153,2008-01-02 05:00:44,809.5,W,188268
412894,90928,2008-01-02 05:00:53,165.17999267578125,W,9313
412895,63551,2008-01-02 05:01:11,210.38999938964844,W,124306
412896,16524,2008-01-02 05:01:26,175.80999755859375,W,170043
412897,64751,2008-01-02 05:01:35,130.05999755859375,W,98903
412898,71279,2008-01-02 05:02:15,905.8599853515625,W,58331
412899,106180,2008-01-02 05:02:45,593.8800048828125,W,27595
412900,135231,2008-01-02 05:03:25,279.79000854492188,W,191692
412901,95817,2008-01-02 05:04:12,453,W,51226
412902,138151,2008-01-02 05:04:24,760.80999755859375,W,194332
412903,136947,2008-01-02 05:04:32,3627.800048828125,W,1559
412904,126925,2008-01-02 05:05:01,603.32000732421875,W,7543
412905,56153,2008-01-02 05:05:05,984.6199951171875,W,98907
412906,89207,2008-01-02 05:05:06,968.75,W,161616
412907,58631,2008-01-02 05:05:08,341.67999267578125,W,46148
412908,78603,2008-01-02 05:05:23,637.58001708984375,W,71472
412909,13999,2008-01-02 05:05:35,165.8800048828125,W,190963
412910,1081,2008-01-02 05:05:51,654.84002685546875,W,54982
412911,69608,2008-01-02 05:06:02,314.27999877929687,W,176308
412912,82138,2008-01-02 05:06:25,466.41000366210937,W,1680
412913,104313,2008-01-02 05:06:43,917.54998779296875,W,115664
412914,72,2008-01-02 05:07:00,462.8599853515625,W,137020
412915,33185,2008-01-02 05:08:26,539,W,59628
412916,37924,2008-01-02 05:08:28,819.780029296875,W,84055
412917,65245,2008-01-02 05:08:50,965.55999755859375,W,52581
412918,86785,2008-01-02 05:09:07,137.92999267578125,W,166098
412919,111302,2008-01-02 05:09:57,553.95001220703125,W,193703
412920,5201,2008-01-02 05:10:02,860.69000244140625,W,166948
412921,41163,2008-01-02 05:10:21,489.92001342773437,W,180341
412922,115736,2008-01-02 05:10:25,101.66999816894531,W,117127
412923,116385,2008-01-02 05:10:55,904.8800048828125,W,163924
412924,47473,2008-01-02 05:11:10,475.44000244140625,W,116691
412925,64475,2008-01-02 05:11:25,414.1400146484375,W,94591
412926,54580,2008-01-02 05:12:21,124.08000183105469,W,158621
412927,59688,2008-01-02 05:12:42,810.57000732421875,W,17861
412928,79179,2008-01-02 05:12:47,605.94000244140625,W,59137
412929,52470,2008-01-02 05:13:09,781.489990234375,W,7501
412930,46657,2008-01-02 05:14:29,260.489990234375,W,82271
412931,24074,2008-01-02 05:15:08,565.67999267578125,W,4769
412932,863,2008-01-02 05:15:15,898.46002197265625,W,115259
412933,131581,2008-01-02 05:16:10,371.44000244140625,W,115165
412934,23955,2008-01-02 05:16:42,472.14999389648437,W,186251
412935,7979,2008-01-02 05:17:05,354.5,W,152080
412936,18786,2008-01-02 05:17:21,203.39999389648437,W,36879
412937,52443,2008-01-02 05:17:45,783.6099853515625,W,184665
412938,17425,2008-01-02 05:17:57,289.739990234375,W,70822
412939,46025,2008-01-02 05:18:11,119.62000274658203,W,21571
412940,136076,2008-01-02 05:18:30,677.8900146484375,W,194281
412941,134749,2008-01-02 05:18:39,986.0999755859375,W,185929
412942,48910,2008-01-02 05:18:44,679.57000732421875,W,169184
412943,97679,2008-01-02 05:18:44,244.80000305175781,W,122286
412944,54446,2008-01-02 05:18:52,307.14999389648437,W,99862
412945,9945,2008-01-02 05:19:00,561.96002197265625,W,109387
412946,53341,2008-01-02 05:19:17,642.1400146484375,W,71946
412947,56234,2008-01-02 05:19:30,524.47998046875,W,560
412948,112808,2008-01-02 05:20:14,197.13999938964844,W,118228
412949,133312,2008-01-02 05:20:27,363.239990234375,W,33239
412950,23833,2008-01-02 05:20:54,911.3800048828125,W,16532
412951,62594,2008-01-02 05:21:35,533.15997314453125,W,54249
412952,104515,2008-01-02 05:22:21,797.59002685546875,W,135673
412953,79737,2008-01-02 05:22:43,531.40997314453125,W,53784
412954,114345,2008-01-02 05:22:58,943.47998046875,W,90679
412955,42746,2008-01-02 05:23:34,543.78997802734375,W,88442
412956,23523,2008-01-02 05:24:08,746.72998046875,W,73587
412957,76121,2008-01-02 05:24:12,230.83000183105469,W,186255
412958,105308,2008-01-02 05:24:24,859.219970703125,W,37665
412959,126295,2008-01-02 05:24:24,993.19000244140625,W,35289
412960,124502,2008-01-02 05:24:26,990.70001220703125,W,141596
412961,27489,2008-01-02 05:24:36,599.30999755859375,W,99050
412962,42912,2008-01-02 05:25:29,396.27999877929687,W,127557
412963,40225,2008-01-02 05:25:43,947.41998291015625,W,181330
412964,44247,2008-01-02 05:26:19,562.219970703125,W,107799
412965,9154,2008-01-02 05:27:09,592.07000732421875,W,87643
412966,122505,2008-01-02 05:28:17,570.27001953125,W,96636
412967,9693,2008-01-02 05:29:04,246.44000244140625,W,183586
412968,12312,2008-01-02 05:29:48,739.57000732421875,W,20400
412969,25025,2008-01-02 05:30:04,221.19999694824219,W,59566
412970,113988,2008-01-02 05:30:12,676.1300048828125,W,104364
412971,49414,2008-01-02 05:30:31,679.27001953125,W,83087
412972,41243,2008-01-02 05:32:28,114.72000122070312,W,95114
412973,51166,2008-01-02 05:32:41,854.469970703125,W,65610
412974,37367,2008-01-02 05:32:50,842.22998046875,W,134608
412975,78639,2008-01-02 05:33:04,594.47998046875,W,101502
412976,88649,2008-01-02 05:33:10,529.70001220703125,W,191082
412977,13817,2008-01-02 05:33:51,216.19000244140625,W,24071
412978,91778,2008-01-02 05:34:20,108.16000366210937,W,165768
412979,71696,2008-01-02 05:35:37,769.5999755859375,W,14680
412980,84941,2008-01-02 05:35:52,341.73001098632812,W,11668
412981,107860,2008-01-02 05:36:36,134.82000732421875,W,73899
412982,3184,2008-01-02 05:36:47,600.45001220703125,W,4282
412983,103506,2008-01-02 05:37:13,445.510009765625,W,61262
412984,136907,2008-01-02 05:37:19,701.239990234375,W,94907
412985,133329,2008-01-02 05:37:22,654.25,W,66122
412986,1853,2008-01-02 05:37:54,774,W,76325
412987,82437,2008-01-02 05:39:03,102.90000152587891,W,87802
412988,128501,2008-01-02 05:39:21,754.67999267578125,W,140347
412989,42495,2008-01-02 05:39:46,157.16000366210937,W,55893
412990,8453,2008-01-02 05:40:52,121.30000305175781,W,130083
412991,10222,2008-01-02 05:41:16,938.469970703125,W,188943
412992,89717,2008-01-02 05:41:31,163.60000610351562,W,38303
412993,93809,2008-01-02 05:41:36,226.86000061035156,W,106426
412994,33379,2008-01-02 05:41:54,693.27001953125,W,77101
412995,117860,2008-01-02 05:41:56,961.4000244140625,W,108271
412996,137820,2008-01-02 05:42:09,589.1099853515625,W,129386
412997,110752,2008-01-02 05:42:19,202.60000610351562,W,111278
412998,39822,2008-01-02 05:42:44,779.66998291015625,W,39087
412999,95600,2008-01-02 05:42:45,250.16999816894531,W,57770
413000,121894,2008-01-02 05:43:26,650.84002685546875,W,84777
413001,26593,2008-01-02 05:44:52,438.010009765625,W,50025
413002,83829,2008-01-02 05:44:55,288.45001220703125,W,93319
413003,22203,2008-01-02 05:45:12,443.739990234375,W,9836
413004,121236,2008-01-02 05:45:14,159.52999877929687,W,130916
413005,7395,2008-01-02 05:45:49,490.67999267578125,W,91205
413006,123452,2008-01-02 05:45:53,735.78997802734375,W,51791
413007,97359,2008-01-02 05:45:56,396.70001220703125,W,171310
413008,100535,2008-01-02 05:46:05,743.07000732421875,W,177653
413009,50205,2008-01-02 05:46:07,209.14999389648437,W,125349
413010,133360,2008-01-02 05:46:15,769.91998291015625,W,83863
413011,115966,2008-01-02 05:46:49,781.28997802734375,W,53450
413012,111134,2008-01-02 05:46:58,705.41998291015625,W,188439
413013,135311,2008-01-02 05:47:35,743.8499755859375,W,14105
413014,82681,2008-01-02 05:47:59,672.53997802734375,W,50831
413015,54086,2008-01-02 05:48:44,826.780029296875,W,87463
413016,125119,2008-01-02 05:49:16,799.79998779296875,W,76733
413017,17681,2008-01-02 05:49:54,540.8499755859375,W,63354
413018,76505,2008-01-02 05:50:02,308.08999633789062,W,43901
413019,73708,2008-01-02 05:51:12,641.6099853515625,W,88146
413020,1856,2008-01-02 05:51:33,888.52001953125,W,144322
413021,73727,2008-01-02 05:51:59,635.3800048828125,W,39524
413022,85906,2008-01-02 05:51:59,941.1500244140625,W,18678
413023,115817,2008-01-02 05:52:40,834.1099853515625,W,55832
413024,82322,2008-01-02 05:53:08,560.8900146484375,W,126132
413025,67551,2008-01-02 05:53:49,907.75,W,17040
413026,82099,2008-01-02 05:53:51,388.30999755859375,W,190894
413027,85267,2008-01-02 05:54:07,555.1300048828125,W,170176
413028,50998,2008-01-02 05:54:24,996.3699951171875,W,104558
413029,138335,2008-01-02 05:55:01,810.510009765625,W,189339
413030,108809,2008-01-02 05:55:23,275.58999633789062,W,111113
413031,55942,2008-01-02 05:55:55,119.25,W,46061
413032,7205,2008-01-02 05:55:56,124.22000122070312,W,184641
413033,72453,2008-01-02 05:56:37,501.6300048828125,W,151351
413034,77946,2008-01-02 05:57:29,719.80999755859375,W,96151
413035,5439,2008-01-02 05:57:57,360.73001098632812,W,73495
413036,44946,2008-01-02 05:57:59,508.30999755859375,W,35195
413037,119164,2008-01-02 05:58:56,108.86000061035156,W,167862
413038,55449,2008-01-02 05:59:20,899.82000732421875,W,75965
413039,107838,2008-01-02 05:59:37,441.1400146484375,W,79300
413040,47249,2008-01-02 05:59:56,811.9000244140625,W,169674
413041,62709,2008-01-02 06:00:35,995.75,W,122760
413042,124098,2008-01-02 06:01:04,964.94000244140625,W,19718
413043,2412,2008-01-02 06:01:47,868.69000244140625,W,89547
413044,32069,2008-01-02 06:01:54,540.20001220703125,W,177491
413045,127167,2008-01-02 06:02:02,835.17999267578125,W,85600
413046,37397,2008-01-02 06:02:33,190.99000549316406,W,105397
413047,57087,2008-01-02 06:02:49,212.64999389648437,W,69433
413048,120156,2008-01-02 06:03:10,932.92999267578125,W,153363
413049,57611,2008-01-02 06:03:16,258.80999755859375,W,4649
413050,14093,2008-01-02 06:03:46,312.510009765625,W,131850
413051,36695,2008-01-02 06:03:54,879.4000244140625,W,84835
413052,106508,2008-01-02 06:03:57,219.41999816894531,W,54847
413053,33720,2008-01-02 06:04:54,768.04998779296875,W,99231
413054,46824,2008-01-02 06:05:23,408.35000610351562,W,127233
413055,1151,2008-01-02 06:05:36,210.05000305175781,W,12230
413056,125386,2008-01-02 06:06:00,166.25999450683594,W,198356
413057,108019,2008-01-02 06:06:02,470.760009765625,W,156094
413058,128582,2008-01-02 06:07:02,197.05999755859375,W,52538
413059,84268,2008-01-02 06:07:11,805.78997802734375,W,58941
413060,55788,2008-01-02 06:07:13,129.08000183105469,W,9389
413061,23297,2008-01-02 06:08:41,386.29000854492187,W,189109
413062,93682,2008-01-02 06:09:04,234.74000549316406,W,9335
413063,122161,2008-01-02 06:09:28,188.19999694824219,W,197477
413064,24073,2008-01-02 06:09:43,333.54000854492187,W,94144
413065,107250,2008-01-02 06:10:37,972.47998046875,W,34767
413066,66759,2008-01-02 06:10:46,820.02001953125,W,181420
413067,121089,2008-01-02 06:10:58,577.8900146484375,W,175139
413068,60866,2008-01-02 06:11:09,867.54998779296875,W,101301
413069,98697,2008-01-02 06:11:17,875.20001220703125,W,53146
413070,130581,2008-01-02 06:12:01,183.53999328613281,W,135636
413071,42578,2008-01-02 06:12:03,200.14999389648437,W,150930
413072,119801,2008-01-02 06:12:21,979.0999755859375,W,188483
413073,44590,2008-01-02 06:12:31,147.35000610351562,W,138743
413074,82817,2008-01-02 06:12:32,380.77999877929687,W,112783
413075,101363,2008-01-02 06:12:32,909.3499755859375,W,141872
413076,128017,2008-01-02 06:12:38,496.8599853515625,W,21408
413077,24839,2008-01-02 06:12:51,576.71002197265625,W,155354
413078,134785,2008-01-02 06:13:32,834.8599853515625,W,148345
413079,139292,2008-01-02 06:13:32,708.79998779296875,W,94823
413080,92109,2008-01-02 06:13:58,137.53999328613281,W,106490
413081,12083,2008-01-02 06:14:04,460.48001098632812,W,147626
413082,42677,2008-01-02 06:14:31,562.65997314453125,W,46296
413083,12071,2008-01-02 06:15:01,637.21002197265625,W,144474
413084,124191,2008-01-02 06:15:01,902.15997314453125,W,146936
413085,59522,2008-01-02 06:16:29,749.79998779296875,W,197488
413086,13015,2008-01-02 06:17:04,343.29998779296875,W,162629
413087,24567,2008-01-02 06:17:29,345.70001220703125,W,50592
413088,101434,2008-01-02 06:17:34,367.39999389648438,W,172212
413089,138865,2008-01-02 06:17:57,252.21000671386719,W,70824
413090,138484,2008-01-02 06:18:08,387.20999145507812,W,116002
413091,112490,2008-01-02 06:19:09,576.6300048828125,W,80491
413092,45002,2008-01-02 06:19:10,834.40997314453125,W,169646
413093,137723,2008-01-02 06:19:52,496.6099853515625,W,174495
413094,91328,2008-01-02 06:20:28,527.15997314453125,W,48248
413095,80482,2008-01-02 06:20:49,720.469970703125,W,83751
413096,112977,2008-01-02 06:21:24,351.92999267578125,W,134083
413097,59481,2008-01-02 06:21:47,806.80999755859375,W,9967
413098,3700,2008-01-02 06:21:55,927,W,62440
413099,34615,2008-01-02 06:22:43,364.29000854492187,W,66670
413100,59561,2008-01-02 06:23:41,306.989990234375,W,51681
413101,97281,2008-01-02 06:23:48,692.55999755859375,W,96984
413102,129227,2008-01-02 06:23:58,372.76998901367187,W,111833
413103,134024,2008-01-02 06:23:59,744.19000244140625,W,68269
413104,14349,2008-01-02 06:24:01,596.55999755859375,W,95559
413105,107017,2008-01-02 06:24:07,933.96002197265625,W,182270
413106,77179,2008-01-02 06:24:09,499.23001098632812,W,188090
413107,30445,2008-01-02 06:24:22,585.6099853515625,W,56098
413108,62212,2008-01-02 06:24:28,948.260009765625,W,51878
413109,5972,2008-01-02 06:24:34,241.25999450683594,W,27560
413110,65471,2008-01-02 06:24:50,592.030029296875,W,129051
413111,69334,2008-01-02 06:24:54,546.1199951171875,W,102095
413112,31061,2008-01-02 06:25:03,551.239990234375,W,191699
413113,36487,2008-01-02 06:25:17,821.44000244140625,W,151253
413114,35607,2008-01-02 06:25:23,706.8699951171875,W,126929
413115,132792,2008-01-02 06:25:43,611.05999755859375,W,71580
413116,93713,2008-01-02 06:26:07,682.65997314453125,W,168336
413117,33063,2008-01-02 06:26:27,464.1400146484375,W,175697
413118,135238,2008-01-02 06:26:53,391.1099853515625,W,174312
413119,84233,2008-01-02 06:27:02,921.3699951171875,W,86319
413120,80116,2008-01-02 06:27:08,767.71002197265625,W,157350
413121,29439,2008-01-02 06:27:23,478.44000244140625,W,11914
413122,132010,2008-01-02 06:29:13,198.27999877929687,W,59435
413123,32828,2008-01-02 06:29:20,996.1099853515625,W,127259
413124,124225,2008-01-02 06:29:30,743.8499755859375,W,113555
413125,85562,2008-01-02 06:29:51,152.85000610351562,W,45464
413126,62809,2008-01-02 06:30:10,179.8699951171875,W,43694
413127,92834,2008-01-02 06:30:14,616.55999755859375,W,23744
413128,49106,2008-01-02 06:30:14,948.58001708984375,W,68072
413129,47900,2008-01-02 06:30:17,566.1300048828125,W,33137
413130,60213,2008-01-02 06:30:24,196.35000610351562,W,166677
413131,46373,2008-01-02 06:30:31,527.90997314453125,W,2600
413132,54766,2008-01-02 06:30:39,929.260009765625,W,169171
413133,136097,2008-01-02 06:30:56,644.42999267578125,W,121818
413134,17100,2008-01-02 06:31:07,953.84002685546875,W,180647
413135,29136,2008-01-02 06:31:14,657.8800048828125,W,180050
413136,18808,2008-01-02 06:31:24,844.09002685546875,W,71310
413137,4066,2008-01-02 06:31:32,348.41000366210937,W,4787
413138,63612,2008-01-02 06:31:36,595.95001220703125,W,21543
413139,34495,2008-01-02 06:32:24,994.1199951171875,W,11466
413140,54339,2008-01-02 06:32:40,607.3599853515625,W,165660
413141,108579,2008-01-02 06:32:46,289.32000732421875,W,179754
413142,107582,2008-01-02 06:33:09,848.1199951171875,W,185919
413143,72181,2008-01-02 06:35:56,143.63999938964844,W,158645
413144,113709,2008-01-02 06:36:17,936.6199951171875,W,163479
413145,37683,2008-01-02 06:37:20,288.489990234375,W,100314
413146,137010,2008-01-02 06:38:12,633.80999755859375,W,67647
413147,113701,2008-01-02 06:39:29,117.94000244140625,W,35556
413148,31304,2008-01-02 06:40:28,483.27999877929687,W,105545
413149,67597,2008-01-02 06:40:35,357.97000122070313,W,1995
413150,113314,2008-01-02 06:41:34,236.72999572753906,W,37234
413151,94017,2008-01-02 06:42:18,841.58001708984375,W,165453
413152,11920,2008-01-02 06:42:18,622.3800048828125,W,153118
413153,54977,2008-01-02 06:42:51,714.02001953125,W,73531
413154,138443,2008-01-02 06:42:59,887.77001953125,W,178128
413155,34540,2008-01-02 06:43:24,264.739990234375,W,181777
413156,50386,2008-01-02 06:43:33,195.71000671386719,W,22317
413157,54057,2008-01-02 06:43:36,436.489990234375,W,153954
413158,70646,2008-01-02 06:43:40,763.17999267578125,W,153522
413159,46404,2008-01-02 06:43:55,260.70999145507812,W,165016
413160,38448,2008-01-02 06:43:56,326.760009765625,W,61733
413161,60012,2008-01-02 06:44:00,924.95001220703125,W,84766
413162,104531,2008-01-02 06:44:02,378.80999755859375,W,33000
413163,4942,2008-01-02 06:44:08,712.02001953125,W,79698
413164,85721,2008-01-02 06:44:13,912.45001220703125,W,138629
413165,29361,2008-01-02 06:44:16,846.80999755859375,W,196739
413166,206,2008-01-02 06:45:08,780.79998779296875,W,179119
413167,126187,2008-01-02 06:45:09,402.45001220703125,W,129902
413168,96122,2008-01-02 06:45:10,913.5999755859375,W,87297
413169,32094,2008-01-02 06:45:27,960.84002685546875,W,4240
413170,113842,2008-01-02 06:45:35,476.35000610351562,W,74916
413171,114265,2008-01-02 06:45:38,723.65997314453125,W,70086
413172,30110,2008-01-02 06:45:41,574.78997802734375,W,125261
413173,27477,2008-01-02 06:46:56,293.3599853515625,W,136334
413174,105651,2008-01-02 06:47:20,918.8599853515625,W,148032
413175,21733,2008-01-02 06:47:24,379.16000366210937,W,176286
413176,7237,2008-01-02 06:47:39,503.989990234375,W,155241
413177,119158,2008-01-02 06:48:01,496.92001342773437,W,50658
413178,24642,2008-01-02 06:48:10,205.25,W,131588
413179,17753,2008-01-02 06:48:51,641.469970703125,W,119005
413180,35938,2008-01-02 06:49:34,114.81999969482422,W,40482
413181,37038,2008-01-02 06:49:42,175.27999877929687,W,17803
413182,28517,2008-01-02 06:50:13,230.92999267578125,W,131248
413183,51765,2008-01-02 06:50:29,168.16000366210937,W,169925
413184,124602,2008-01-02 06:50:29,141.33999633789062,W,6774
413185,21818,2008-01-02 06:50:34,551.97998046875,W,65500
413186,130765,2008-01-02 06:50:44,961.08001708984375,W,171877
413187,69294,2008-01-02 06:50:46,848.010009765625,W,145049
413188,28249,2008-01-02 06:51:18,203.47999572753906,W,36820
413189,50592,2008-01-02 06:51:44,193.74000549316406,W,70269
413190,137804,2008-01-02 06:52:03,963.4000244140625,W,182599
413191,19578,2008-01-02 06:52:04,863.59002685546875,W,83875
413192,136414,2008-01-02 06:52:13,101.84999847412109,W,136092
413193,138889,2008-01-02 06:52:41,814.09002685546875,W,133726
413194,89096,2008-01-02 06:53:50,193.11000061035156,W,135522
413195,100294,2008-01-02 06:53:51,276.20999145507812,W,101663
413196,40239,2008-01-02 06:53:58,888.969970703125,W,181499
413197,137424,2008-01-02 06:53:59,784.05999755859375,W,90517
413198,64646,2008-01-02 06:53:59,108.19999694824219,W,15104
413199,21156,2008-01-02 06:54:06,597.77001953125,W,141907
413200,69059,2008-01-02 06:54:40,695.25,W,139387
413201,121325,2008-01-02 06:54:42,619.05999755859375,W,122049
413202,111631,2008-01-02 06:54:57,133.57000732421875,W,145718
413203,102068,2008-01-02 06:55:04,641.04998779296875,W,162882
413204,34828,2008-01-02 06:55:04,914.58001708984375,W,49556
413205,133639,2008-01-02 06:55:17,662.1400146484375,W,185149
413206,100568,2008-01-02 06:55:23,890.75,W,40789
413207,17946,2008-01-02 06:55:55,648.80999755859375,W,33517
413208,13687,2008-01-02 06:56:06,150.39999389648437,W,135198
413209,79795,2008-01-02 06:56:27,746.3900146484375,W,160256
413210,124949,2008-01-02 06:56:28,778.25,W,13756
413211,46196,2008-01-02 06:56:30,854.19000244140625,W,50979
413212,16107,2008-01-02 06:56:55,384.3800048828125,W,51261
413213,48903,2008-01-02 06:57:39,302.39999389648438,W,48634
413214,77304,2008-01-02 06:57:48,491.29998779296875,W,3797
413215,74309,2008-01-02 06:58:12,305.55999755859375,W,114061
413216,130032,2008-01-02 06:58:35,592.8599853515625,W,73998
413217,16554,2008-01-02 06:58:46,244.1199951171875,W,199382
413218,28289,2008-01-02 06:58:51,659.02001953125,W,7762
413219,17550,2008-01-02 06:59:07,395.14999389648437,W,74514
413220,116584,2008-01-02 06:59:24,182.07000732421875,W,68728
413221,15396,2008-01-02 07:00:50,918.16998291015625,W,136999
413222,45097,2008-01-02 07:01:34,445.8800048828125,W,58735
413223,91033,2008-01-02 07:01:35,875.8599853515625,W,94678
413224,53090,2008-01-02 07:01:37,203.83000183105469,W,11553
413225,113313,2008-01-02 07:01:48,481.47000122070312,W,102601
413226,86977,2008-01-02 07:02:30,939.66998291015625,W,12299
413227,99667,2008-01-02 07:02:34,227.08999633789062,W,49711
413228,82915,2008-01-02 07:04:04,836.15997314453125,W,179920
413229,117718,2008-01-02 07:04:05,371.1400146484375,W,117941
413230,55443,2008-01-02 07:04:39,163.24000549316406,W,9155
413231,110712,2008-01-02 07:04:45,791.3499755859375,W,81852
413232,66349,2008-01-02 07:05:04,293.739990234375,W,144262
413233,63009,2008-01-02 07:05:21,767.07000732421875,W,164343
413234,43134,2008-01-02 07:06:30,250.58000183105469,W,68661
413235,118603,2008-01-02 07:07:53,878.4000244140625,W,80204
413236,14731,2008-01-02 07:08:32,790.44000244140625,W,113534
413237,58893,2008-01-02 07:09:01,161.38999938964844,W,357
413238,57899,2008-01-02 07:09:21,892.83001708984375,W,19812
413239,44646,2008-01-02 07:10:08,728.22998046875,W,190274
413240,111504,2008-01-02 07:10:50,697.16998291015625,W,12509
413241,25490,2008-01-02 07:12:09,768.78997802734375,W,165265
413242,129000,2008-01-02 07:12:19,466.1099853515625,W,24558
413243,42792,2008-01-02 07:13:03,644.95001220703125,W,40806
413244,96014,2008-01-02 07:14:08,377.23001098632812,W,101278
413245,40576,2008-01-02 07:14:11,659.0999755859375,W,15575
413246,45403,2008-01-02 07:14:17,696.47998046875,W,153894
413247,122236,2008-01-02 07:14:36,219.94999694824219,W,26979
413248,65143,2008-01-02 07:14:46,713.010009765625,W,32006
413249,132640,2008-01-02 07:16:06,906.19000244140625,W,35930
413250,15126,2008-01-02 07:17:08,382.25,W,190269
413251,25075,2008-01-02 07:17:22,224.83999633789063,W,66111
413252,110100,2008-01-02 07:17:36,459.8699951171875,W,134287
413253,66068,2008-01-02 07:17:51,235.32000732421875,W,152944
413254,99488,2008-01-02 07:17:57,827.8699951171875,W,163249
413255,133204,2008-01-02 07:18:58,251.30999755859375,W,34543
413256,71167,2008-01-02 07:19:17,562.20001220703125,W,157873
413257,106533,2008-01-02 07:19:39,312.95001220703125,W,196125
413258,36302,2008-01-02 07:19:51,148.25999450683594,W,192968
413259,121398,2008-01-02 07:20:14,838.08001708984375,W,150201
413260,12876,2008-01-02 07:20:51,894.83001708984375,W,124723
413261,126519,2008-01-02 07:20:56,838.57000732421875,W,188280
413262,137607,2008-01-02 07:21:31,291.45001220703125,W,83377
413263,127645,2008-01-02 07:22:35,648,W,189549
413264,45074,2008-01-02 07:22:43,879.5999755859375,W,177081
413265,53165,2008-01-02 07:23:04,704.8800048828125,W,190116
413266,4939,2008-01-02 07:23:05,318.98001098632812,W,116490
413267,117281,2008-01-02 07:23:13,485.989990234375,W,163580
413268,75174,2008-01-02 07:23:37,929.78997802734375,W,154413
413269,24149,2008-01-02 07:23:41,688.8599853515625,W,173639
413270,123799,2008-01-02 07:23:52,503.58999633789062,W,38849
413271,14425,2008-01-02 07:25:03,328.94000244140625,W,100356
413272,111195,2008-01-02 07:25:20,803.77001953125,W,195538
413273,19800,2008-01-02 07:25:25,326.97000122070313,W,43933
413274,138250,2008-01-02 07:25:54,597.4000244140625,W,187666
413275,56055,2008-01-02 07:26:47,986.8599853515625,W,127296
413276,99742,2008-01-02 07:27:09,589.22998046875,W,171714
413277,17289,2008-01-02 07:27:48,413.73001098632812,W,55687
413278,83841,2008-01-02 07:27:50,432.82998657226562,W,137901
413279,115401,2008-01-02 07:28:40,550.3900146484375,W,199368
413280,50614,2008-01-02 07:28:48,877.57000732421875,W,197828
413281,75139,2008-01-02 07:28:50,3977.75,W,104
413282,109061,2008-01-02 07:29:03,634.46002197265625,W,23497
413283,97084,2008-01-02 07:29:08,130.52999877929687,W,121236
413284,26696,2008-01-02 07:29:23,879.1500244140625,W,132386
413285,44947,2008-01-02 07:29:38,196.71000671386719,W,100771
413286,40568,2008-01-02 07:29:53,208.42999267578125,W,76237
413287,95699,2008-01-02 07:30:23,656.75,W,46674
413288,89057,2008-01-02 07:30:56,304.29000854492187,W,154357
413289,72911,2008-01-02 07:31:11,873.780029296875,W,159419
413290,84169,2008-01-02 07:31:27,251.47999572753906,W,194062
413291,33010,2008-01-02 07:31:32,377.29000854492187,W,145825
413292,10121,2008-01-02 07:31:45,632.52001953125,W,112627
413293,131609,2008-01-02 07:32:02,414.54998779296875,W,100574
413294,65125,2008-01-02 07:32:06,311.82998657226563,W,14044
413295,15753,2008-01-02 07:32:09,475.239990234375,W,61077
413296,58776,2008-01-02 07:32:21,317.1199951171875,W,172836
413297,28912,2008-01-02 07:33:05,593.739990234375,W,139773
413298,89525,2008-01-02 07:33:14,250.41999816894531,W,118855
413299,14323,2008-01-02 07:33:30,196.42999267578125,W,173477
413300,79296,2008-01-02 07:34:10,862.52001953125,W,163395
413301,89903,2008-01-02 07:34:20,852.989990234375,W,34677
